"sold","brand","battery_health_report","blind_spot_monitoring","rain_sensing_wipers","heated_seats","ventilated_seats","sunroof","wireless_phone_charging","apple_carplay_or_android_auto","navigation_system","voice_control","regenerative_braking_system","fast_charging_capabilities","range_estimator","black_and_white_premium_interior","glass_roof","subzero_weather_package","keyless_entry","ash_wood_decor","customer_age","customer_income","dealership_size","dealership_location","dealership_years_experience","customer_sex","trade_in","customer_satisfaction","price","seller_sex","seller_experience","trade_in_model","trade_in_mileage","trade_in_exterior_condition","trade_in_tire_condition","trade_in_engine_size","trade_in_value","longitude","latitude","state","customer_id","car_models","trade_in_fuel_type","trade_in_transmission_type"
1,"Ford",0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,43,57398,5,"Urban",49,"Female",1,4.26947773996988,42664.1855036141,"Male",20,"Kia Optima",140000,1,2,3.9,14467.3155499454,-81.1508134258007,24.9746622293383,"Florida",9894,"Kia Optima","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,24,108221,3,"Suburban",10,"Female",0,4.22167884883869,25509.2320137192,"Male",10.4200061985162,"Mazda 3",85000,2,2,4.2,23581.3859656855,-81.9279859421913,30.295884124287,"Florida",9895,"Mazda 3","gasoline","manual"
0,"Tesla",0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,37,99105,4,"Rural",50,"Male",0,4.85502434180941,71637.8473537043,"Female",-0.57999380148378,"Mazda5",140000,2,4,4.5,16004.5315759362,-81.5759191575127,27.2939297897507,"Florida",9896,"Mazda5","gasoline","manual"
1,"Tesla",1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,22,146786,2,"Suburban",23,"Male",0,4.57870330360349,84722.0871114638,"Male",28,"Chevrolet Colorado",85000,5,2,4.9,30000,-86.4352583818364,30.6204362571897,"Florida",9897,"Chevrolet Colorado","gasoline","automatic"
1,"Toyota",0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,50,133315,1,"Urban",25,"Female",0,3.7072230863264,22510.6283370405,"Female",25,"Toyota Yaris",75000,5,1,4.4,23184.8705630509,-81.2802994489403,24.8937118644576,"Florida",9898,"Toyota Yaris","gasoline","manual"
0,"Tesla",1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,23,134468,5,"Urban",30,"Female",0,4.08187779773508,56788.0695895292,"Male",0.420006198516223,"Kia Optima",95000,5,3,4,30000,-80.1976153418122,26.5197666309202,"Florida",9899,"Kia Optima","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,51,134118,5,"Urban",45,"Female",1,3.84230245787114,43605.5051267613,"Female",7.42000619851622,"Fiat 500",115000,3,1,3.4,24860.0478817985,-80.7869531077963,26.1913126858335,"Florida",9900,"Fiat 500","gasoline","manual"
0,"Toyota",0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,64,128145,2,"Urban",7,"Female",1,3.09870319519225,39656.868299935,"Male",26.4200061985162,"Jaguar I-PACE",90000,1,3,1.7,30000,-85.2279845313169,29.7734059977433,"Florida",9901,"Jaguar I-PACE","electric","automatic"
1,"Ford",1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,47,55048,3,"Urban",7,"Male",1,4.23720767915558,42745.1271002064,"Female",15,"Hyundai Tucson",10000,1,2,1.4,19613.1065480666,-81.3819111855704,27.6630099706159,"Florida",9902,"Hyundai Tucson","gasoline","automatic"
1,"Ford",1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,65,92062,1,"Suburban",47,"Female",0,5.0031173202882,47478.3803387254,"Male",25,"Audi A4",125000,4,1,2.5,13854.9860482303,-82.5191351741529,29.746462687222,"Florida",9903,"Audi A4","gasoline","automatic"
0,"Toyota",0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,47,103839,2,"Rural",16,"Male",0,3.38497276342206,32803.1415049918,"Female",7.42000619851622,"Hyundai Tucson",50000,2,5,1.8,26258.7458667036,-82.9200149607622,29.0172114461142,"Florida",9904,"Hyundai Tucson","gasoline","automatic"
0,"Tesla",1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,39,43925,2,"Suburban",37,"Male",0,4.59980938354888,86851.2876774184,"Female",11.4200061985162,"Chevrolet Silverado",90000,4,1,2.4,20684.9134898879,-87.4206828692097,30.6991180632444,"Florida",9905,"Chevrolet Silverado","gasoline","automatic"
0,"Toyota",0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,55,83111,1,"Rural",47,"Female",1,3.87029531676617,41312.9703234881,"Male",22.4200061985162,"Toyota Corolla",70000,2,1,2.9,14948.5763534841,-80.6362619873572,28.7188249471602,"Florida",9906,"Toyota Corolla","gasoline","CVT"
0,"Tesla",1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,41,81976,2,"Suburban",47,"Female",0,4.75030517355899,73059.756597504,"Female",24.4200061985162,"Alfa Romeo Giulia",1e+05,5,5,2.9,21782.9887329718,-82.2760977294428,30.2550128299213,"Florida",9907,"Alfa Romeo Giulia","gasoline","automatic"
1,"Ford",0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,33,109990,5,"Urban",16,"Male",0,4.62490724452523,27857.3984088143,"Female",6,"Lucid Air",145000,2,2,1.7,19728.5165089809,-80.5681047853518,26.0899925178876,"Florida",9908,"Lucid Air","electric","automatic"
0,"Toyota",0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,54,37787,5,"Urban",36,"Female",0,3.65468078954465,35075.3794540651,"Female",19.4200061985162,"Nissan Frontier",125000,3,4,5,17188.4890453012,-80.681464794164,26.0848940490692,"Florida",9909,"Nissan Frontier","gasoline","automatic"
0,"Ford",0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,42,57102,2,"Rural",26,"Female",1,4.46500160063202,33641.9069289695,"Female",11.4200061985162,"Honda CR-V",1e+05,4,5,3.5,29057.2769792074,-83.2181376626612,29.870862554719,"Florida",9910,"Honda CR-V","gasoline","CVT"
0,"Toyota",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,45,128996,1,"Rural",18,"Male",1,3.03891730467476,46299.5341350324,"Female",3.42000619851622,"Lincoln MKC",1e+05,3,4,5.8,30000,-84.2089371070435,30.1052830696012,"Florida",9911,"Lincoln MKC","gasoline","automatic"
1,"Ford",0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,54,113386,1,"Suburban",36,"Female",1,4.19453868246677,57634.7257584857,"Male",5,"GMC Savana",25000,4,4,6,30000,-81.2249054578137,29.3004630968905,"Florida",9912,"GMC Savana","gasoline","automatic"
0,"Tesla",1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,57,141725,3,"Urban",6,"Female",1,4.29752514581388,87741.8207679875,"Male",23.4200061985162,"Ford Transit Connect",130000,3,3,1.2,25295.1283542331,-84.3513812443646,30.2267220923766,"Florida",9913,"Ford Transit Connect","gasoline","automatic"
1,"Toyota",0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,40,83252,5,"Suburban",30,"Female",1,2.80499762924406,28546.0112194181,"Male",7,"Volvo S60",120000,3,4,2.4,28431.4342083743,-81.8900513337853,26.7253076510038,"Florida",9914,"Volvo S60","gasoline","automatic"
1,"Ford",0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,19,142811,2,"Urban",50,"Female",1,3.77266422960936,44945.937219495,"Female",16,"Ford Mustang Mach-E",110000,4,4,3.2,26061.0295151325,-81.0995693639421,28.1429528802063,"Florida",9915,"Ford Mustang Mach-E","electric","automatic"
0,"Tesla",1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,29,68591,4,"Suburban",22,"Male",1,3.89444124896937,87119.8411192745,"Female",2.42000619851622,"Jeep Gladiator",85000,1,4,3.8,27516.4668162736,-82.9635636793112,29.160881980627,"Florida",9916,"Jeep Gladiator","gasoline","automatic"
0,"Tesla",1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,42,139926,4,"Urban",7,"Female",1,4.32284925612206,82396.6142931022,"Female",4.42000619851622,"Honda Civic",80000,4,2,5.9,17242.8669728329,-84.9494640711634,30.0498565776541,"Florida",9917,"Honda Civic","gasoline","CVT"
0,"Ford",1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,58,78755,2,"Urban",44,"Male",1,4.13283346053109,43521.8437330332,"Male",25.4200061985162,"Volkswagen Tiguan",135000,5,5,2.8,28451.8807614407,-80.9839146386897,27.6623008123383,"Florida",9918,"Volkswagen Tiguan","gasoline","automatic"
0,"Tesla",1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,27,54376,1,"Rural",12,"Female",0,5.24738320881323,64990.7105462626,"Male",15.4200061985162,"Ford Focus",20000,4,3,4.7,30000,-82.4248571786114,27.2325537886133,"Florida",9919,"Ford Focus","gasoline","manual"
0,"Toyota",0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,37,130623,2,"Urban",9,"Female",1,2.28535783774586,40377.6160907,"Male",19.4200061985162,"Subaru Impreza",85000,5,2,2.7,30000,-86.7848836759768,30.5067537400562,"Florida",9920,"Subaru Impreza","gasoline","manual"
0,"Ford",0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,57,107563,4,"Urban",8,"Male",0,3.84307751220312,55071.197913494,"Female",17.4200061985162,"Kia Soul EV",135000,3,5,2.1,30000,-83.2767852194234,29.7701080006301,"Florida",9921,"Kia Soul EV","electric","automatic"
0,"Toyota",0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,25,125811,4,"Suburban",28,"Male",0,3.48413373441626,21827.4357379414,"Female",5.42000619851622,"Chevrolet Colorado",120000,1,5,2.6,20452.6297726174,-80.6852354669391,26.5884404201945,"Florida",9922,"Chevrolet Colorado","gasoline","automatic"
1,"Ford",0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,61,37175,2,"Urban",20,"Female",1,4.5489021619901,57022.2253179178,"Female",24,"Jaguar E-PACE",15000,4,2,1.1,30000,-83.5435714373506,30.487589205122,"Florida",9923,"Jaguar E-PACE","gasoline","automatic"
0,"Toyota",0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,42,65912,4,"Suburban",7,"Male",1,3.04898845043747,26652.8607998043,"Male",6.42000619851622,"Nissan Ariya",135000,4,1,3.4,15010.6329460703,-86.2253909772106,30.921611381699,"Florida",9924,"Nissan Ariya","electric","automatic"
1,"Toyota",0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,53,136801,4,"Suburban",2,"Female",1,3.55407267373023,39314.5654932596,"Male",25,"Porsche Cayenne",20000,4,3,3.4,30000,-80.2465514385005,27.3351979234056,"Florida",9925,"Porsche Cayenne","gasoline","automatic"
1,"Tesla",1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,43,52116,3,"Urban",31,"Female",1,3.94129890743128,75105.1503111143,"Female",2,"Honda Fit",5000,1,4,5,20836.0108179141,-86.7377607985645,30.3319674773239,"Florida",9926,"Honda Fit","gasoline","manual"
0,"Toyota",0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,25,107904,1,"Urban",19,"Male",0,3.60844075228159,28869.4338314235,"Male",-0.57999380148378,"Audi A4",135000,5,4,5.6,13791.684524113,-82.8689324823993,28.6654631568497,"Florida",9927,"Audi A4","gasoline","automatic"
1,"Toyota",0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,44,135827,4,"Rural",18,"Female",0,3.3165523843697,31651.662771916,"Male",28,"Mercedes-Benz GLA",95000,4,1,1.6,29794.5599126222,-82.7073662039224,28.6321693504906,"Florida",9928,"Mercedes-Benz GLA","gasoline","automatic"
1,"Toyota",0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,60,55911,2,"Rural",17,"Female",1,3.34452023960971,44068.8805977232,"Female",27,"GMC Canyon",0,4,5,1.4,30000,-80.2072522911564,25.7390065675051,"Florida",9929,"GMC Canyon","gasoline","automatic"
1,"Tesla",1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,52,80501,3,"Urban",50,"Female",0,4.08223486410182,69187.3613885371,"Male",19,"Chevrolet Bolt",40000,4,1,4.5,24560.9324890519,-82.6813039898213,28.0656709590289,"Florida",9930,"Chevrolet Bolt","electric","automatic"
1,"Tesla",1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,34,58452,1,"Urban",29,"Male",1,4.89306509175171,61070.4811095027,"Female",14,"Hyundai Tucson",50000,2,1,3.7,15518.6226309214,-81.4260717607258,29.4675173260088,"Florida",9931,"Hyundai Tucson","gasoline","automatic"
1,"Toyota",0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,44,65858,3,"Rural",26,"Female",1,4.60796467839328,26813.1233993918,"Female",8,"Ford Fiesta",35000,1,4,2.8,21328.6628723678,-83.2188738803956,29.5349910709473,"Florida",9932,"Ford Fiesta","gasoline","manual"
1,"Tesla",1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,32,73597,2,"Urban",19,"Male",1,4.31887900565993,89013.6669641128,"Male",17,"Hyundai Tucson",125000,4,5,4.5,30000,-81.6219490539308,26.4273953533333,"Florida",9933,"Hyundai Tucson","gasoline","automatic"
1,"Tesla",1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,40,112682,2,"Rural",28,"Female",0,4.06485771066674,52845.2707439661,"Female",8,"Volvo S60",75000,1,5,5.6,15033.4616447921,-82.4272740979993,29.0919008931744,"Florida",9934,"Volvo S60","gasoline","automatic"
0,"Ford",0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,61,113256,4,"Suburban",33,"Female",0,3.39200736071064,59047.6289275102,"Male",16.4200061985162,"Rivian R1T",105000,2,5,3.8,18822.4274598011,-82.1844363777172,28.5206342422668,"Florida",9935,"Rivian R1T","gasoline","automatic"
0,"Ford",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,58,112294,5,"Suburban",22,"Female",1,3.02661751873093,43681.2463635579,"Male",19.4200061985162,"Chevrolet Silverado",1e+05,1,5,4.7,26305.0714602934,-81.8041570358425,28.4209591607976,"Florida",9936,"Chevrolet Silverado","gasoline","automatic"
0,"Toyota",1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,62,114302,1,"Rural",13,"Male",0,3.09703833974244,39594.1399945877,"Male",17.4200061985162,"Porsche Cayenne",75000,1,3,4,25418.9706849806,-82.4767707704326,29.6272989233245,"Florida",9937,"Porsche Cayenne","gasoline","automatic"
0,"Toyota",0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,46,132570,5,"Rural",40,"Male",1,5.24942881218343,43980.7397918776,"Female",1.42000619851622,"Hyundai Ioniq",145000,5,3,5,30000,-83.344938044425,29.3619062046525,"Florida",9938,"Hyundai Ioniq","hybrid","automatic"
0,"Ford",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,61,86602,3,"Suburban",11,"Female",0,4.56147162180614,30109.066106379,"Female",17.4200061985162,"Jeep Gladiator",30000,2,5,1.4,20726.6424532537,-80.6087245696088,25.8773023702395,"Florida",9939,"Jeep Gladiator","gasoline","automatic"
0,"Tesla",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,19,109003,2,"Urban",10,"Male",1,4.47712066974925,78858.5899025202,"Female",10.4200061985162,"Porsche Cayenne",140000,5,3,3.6,23794.0970737074,-80.0821278737511,26.4616665553228,"Florida",9940,"Porsche Cayenne","gasoline","automatic"
0,"Toyota",0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,34,257262.029201857,5,"Urban",4,"Female",0,2.89282734797726,46524.8151333071,"Female",26.4200061985162,"Nissan Leaf",115000,2,4,1.2,21768.4090558188,-82.8782857951243,29.9319316098267,"Florida",9941,"Nissan Leaf","electric","automatic"
0,"Toyota",0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,43,142479,4,"Rural",17,"Female",0,4.4194740145006,43485.187580809,"Male",21.4200061985162,"Toyota Sienna",150000,4,2,3.1,21433.3194180752,-81.4499374769948,30.3527782505225,"Florida",9942,"Toyota Sienna","gasoline","automatic"
1,"Ford",0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,34,90448,2,"Suburban",35,"Male",0,4.00080661201782,44024.2652690678,"Female",1,"GMC Savana",5000,2,3,1.8,22521.6774677686,-81.0883751626425,28.8280533783836,"Florida",9943,"GMC Savana","gasoline","automatic"
0,"Ford",0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,58,133697,1,"Rural",19,"Female",1,4.41630337608221,41327.1937286481,"Male",20.4200061985162,"Ram ProMaster City",50000,3,2,2.4,17429.3543482425,-80.8973371999795,25.4620653983254,"Florida",9944,"Ram ProMaster City","gasoline","automatic"
0,"Tesla",0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,51,107807,4,"Urban",10,"Female",1,5.97552669178382,47198.4964073636,"Female",13.4200061985162,"Ford Transit Connect",65000,5,5,3.1,30000,-85.3164499354707,29.7384381472125,"Florida",9945,"Ford Transit Connect","gasoline","automatic"
0,"Tesla",1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,46,42596,5,"Urban",16,"Male",0,4.24021798031446,45194.0318662673,"Female",23.4200061985162,"Mazda 3",70000,2,1,2.9,27729.0173857508,-81.293317771002,26.5565991287963,"Florida",9946,"Mazda 3","gasoline","manual"
0,"Tesla",1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,63,40816,2,"Suburban",11,"Male",1,4.69479820990246,53733.6326763034,"Female",7.42000619851622,"Nissan NV200",75000,2,2,3.2,20838.5408096727,-82.8352565594969,29.949011156899,"Florida",9947,"Nissan NV200","gasoline","CVT"
1,"Toyota",0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,59,32143,4,"Urban",43,"Male",1,3.62694516492124,25500.1547506545,"Male",21,"Nissan Rogue",20000,3,2,3.8,29789.88504189,-81.1764845401716,28.0321256985086,"Florida",9948,"Nissan Rogue","gasoline","CVT"
0,"Toyota",1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,33,105797,2,"Suburban",36,"Female",0,3.17837765360537,20349.5108196512,"Male",11.4200061985162,"Lincoln MKC",80000,1,4,3.6,30000,-87.032410073329,30.3393810454939,"Florida",9949,"Lincoln MKC","gasoline","automatic"
1,"Tesla",1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,64,88226,5,"Suburban",36,"Male",1,4.51330099018732,86967.6856444683,"Male",4,"Hyundai Elantra",130000,3,3,4.8,28277.0100509419,-81.9902478481285,26.7111493434579,"Florida",9950,"Hyundai Elantra","gasoline","manual"
1,"Tesla",1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,25,129268,3,"Suburban",16,"Female",0,4.29925389006222,54299.4676895672,"Female",7,"Chevrolet City Express",40000,5,1,4.3,27781.4008824459,-80.5586263445424,26.0671175889598,"Florida",9951,"Chevrolet City Express","gasoline","automatic"
0,"Ford",1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,57,127632,5,"Urban",44,"Female",1,3.91470160200415,38575.974375708,"Female",20.4200061985162,"Cadillac ATS",30000,4,2,5.8,30000,-85.4423754604933,29.8371143704339,"Florida",9952,"Cadillac ATS","gasoline","automatic"
0,"Toyota",0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,56,103421,4,"Urban",23,"Male",1,3.01786928017666,36826.1897470802,"Female",4.42000619851622,"Nissan Titan",135000,1,1,3.4,12273.7972558576,-84.77159949671,30.3375827297383,"Florida",9953,"Nissan Titan","gasoline","automatic"
0,"Tesla",1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,50,145465,3,"Urban",6,"Male",0,4.26799398163493,81975.5274546333,"Female",25.4200061985162,"Kia Sportage",50000,4,1,2.8,29218.7372451476,-81.5410362874261,27.4723225656864,"Florida",9954,"Kia Sportage","gasoline","automatic"
1,"Toyota",0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,20,32521,5,"Rural",50,"Male",0,3.98019925451954,30787.5721371965,"Male",5,"Maserati Ghibli",150000,5,5,1.6,30000,-81.3856215220447,29.9599257382131,"Florida",9955,"Maserati Ghibli","gasoline","automatic"
0,"Tesla",1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,63,97875,4,"Rural",45,"Male",0,4.95221154980382,89471.660668496,"Female",17.4200061985162,"Alfa Romeo Stelvio",145000,1,3,3.6,28143.5620457479,-80.2648449846697,25.484536405008,"Florida",9956,"Alfa Romeo Stelvio","gasoline","automatic"
0,"Toyota",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,22,76084,2,"Rural",45,"Male",0,3.33889116610589,42365.7589452341,"Female",16.4200061985162,"Volkswagen Jetta",135000,4,1,4.6,27411.2813576629,-81.0850754172989,24.661495411368,"Florida",9957,"Volkswagen Jetta","gasoline","manual"
0,"Toyota",0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,43,134890,2,"Rural",27,"Female",1,3.87359092143763,35820.4767922871,"Male",24.4200061985162,"Audi e-Tron",80000,3,5,4.2,26817.4626369524,-80.1775796785987,27.2952974368755,"Florida",9958,"Audi e-Tron","electric","automatic"
1,"Ford",0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,51,146837,2,"Urban",7,"Male",0,4.49179686263069,42956.1343521927,"Female",18,"Porsche Macan",50000,1,3,4.7,30000,-82.4545275562931,29.0998217676809,"Florida",9959,"Porsche Macan","gasoline","automatic"
0,"Toyota",1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,49,137272,1,"Urban",9,"Female",1,3.53332576091108,39084.4497969374,"Female",4.42000619851622,"Toyota Corolla",150000,1,5,3.8,26072.9021410976,-80.4361334945022,27.1055160305813,"Florida",9960,"Toyota Corolla","gasoline","CVT"
1,"Ford",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,21,44590,3,"Suburban",10,"Male",0,3.82769209011116,66513.4731229045,"Female",25,"Kia Soul EV",30000,3,3,5.6,24565.5722904394,-81.2213677097711,28.7331207572393,"Florida",9961,"Kia Soul EV","electric","automatic"
0,"Toyota",0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,48,87517,2,"Rural",44,"Female",1,3.64607881615276,36625.6766440347,"Female",15.4200061985162,"Porsche Taycan",120000,1,4,4.3,10203.308843242,-80.4591771795065,25.9761807283512,"Florida",9962,"Porsche Taycan","gasoline","automatic"
1,"Tesla",1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,59,30894,5,"Rural",9,"Male",1,4.81445006240518,82808.5679826327,"Female",20,"Maserati Levante",40000,3,3,5.7,26798.7915642469,-80.2629112229964,27.3138372677089,"Florida",9963,"Maserati Levante","gasoline","automatic"
0,"Tesla",1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,32,217796.15629834,5,"Suburban",4,"Female",0,4.27549188573675,84991.9805745594,"Male",15.4200061985162,"Lexus IS",30000,3,2,3.8,28739.8541339681,-81.1038637700054,27.5333496751171,"Florida",9964,"Lexus IS","gasoline","automatic"
1,"Toyota",0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,60,86066,2,"Urban",43,"Male",1,2.90368536158755,25108.2459557801,"Male",19,"Mazda CX-5",70000,1,2,2.7,23032.2161606818,-82.238725972681,28.2797212172045,"Florida",9965,"Mazda CX-5","gasoline","automatic"
0,"Toyota",0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,36,134602,1,"Urban",54.0348989468184,"Male",1,4.07505690859282,41505.2329166792,"Male",8.42000619851622,"Acura ILX",80000,3,5,3.7,12570.5063213379,-87.5889580277946,30.9349837733155,"Florida",9966,"Acura ILX","gasoline","automatic"
0,"Ford",0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,40,128129,3,"Rural",29,"Female",0,3.70364107422113,33301.0683686007,"Male",4.42000619851622,"Tesla Model X",65000,1,3,3.3,27904.8883919146,-82.3487097598705,26.7672068643426,"Florida",9967,"Tesla Model X","electric","automatic"
0,"Ford",0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,39,73366,4,"Suburban",45,"Female",0,4.40043281693351,39203.4543131012,"Female",13.4200061985162,"Acura ILX",215707.078348845,1,2,3.8,24350.797358998,-81.2604008462298,25.0842389279349,"Florida",9968,"Acura ILX","gasoline","automatic"
0,"Toyota",1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,32,35326,2,"Rural",7,"Female",0,2.78869175623069,29678.7540242076,"Male",16.4200061985162,"Mazda 3",85000,1,1,1.1,17482.1395332931,-82.5846451896318,29.4958605244828,"Florida",9969,"Mazda 3","gasoline","manual"
0,"Tesla",1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,18,52688,5,"Rural",34,"Female",1,4.94282809094628,43574.3062733673,"Female",9.42000619851622,"Tesla Model S",105000,1,1,2,20818.2760237886,-80.8122800031076,25.0822595001051,"Florida",9970,"Tesla Model S","electric","automatic"
1,"Toyota",0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,45,99891,1,"Suburban",37,"Female",1,2.98693855457505,23999.3893533247,"Female",6,"Chevrolet Colorado",30000,3,2,4.4,26208.9641686502,-86.488632574807,30.4467849435681,"Florida",9971,"Chevrolet Colorado","gasoline","automatic"
0,"Tesla",1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,21,65979,2,"Rural",38,"Male",1,4.30496451321528,47564.0655122697,"Male",8.42000619851622,"Lexus NX",5000,4,5,4.1,30000,-80.2415253415306,26.593960292596,"Florida",9972,"Lexus NX","gasoline","automatic"
0,"Tesla",1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,30,131478,3,"Rural",41,"Male",0,5.12001700868594,56510.2100116201,"Female",16.4200061985162,"Toyota Tacoma",0,1,5,2.9,23595.9315218467,-80.0206040280278,26.3181044287871,"Florida",9973,"Toyota Tacoma","gasoline","automatic"
1,"Ford",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,61,80547,1,"Rural",24,"Female",1,3.79838149519887,39061.1236029188,"Female",2,"Nissan Frontier",65000,2,3,2.3,22710.136268897,-82.3346402523845,30.3667711527486,"Florida",9974,"Nissan Frontier","gasoline","automatic"
1,"Ford",0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,53,96413,3,"Rural",6,"Female",0,4.3945256702339,53241.5664986707,"Male",4,"Volvo S60",80000,5,4,5.5,28133.4753534773,-86.8587624012947,30.3924521778053,"Florida",9975,"Volvo S60","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,38,130559,1,"Rural",26,"Female",1,3.5480608285206,55121.7491610441,"Male",22.4200061985162,"Nissan Frontier",5000,2,3,4.5,25362.2186700224,-81.8264503054965,29.9852101315791,"Florida",9976,"Nissan Frontier","gasoline","automatic"
0,"Toyota",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,55,85314,2,"Suburban",1,"Female",1,3.47241234315488,24890.5814858153,"Male",2.42000619851622,"Ford Transit Connect",5000,3,5,2.6,30000,-82.3330996647917,27.5519081913602,"Florida",9977,"Ford Transit Connect","gasoline","automatic"
